application_id,school_id,programme_level,tuition_amount,household_income_monthly,number_of_dependents,orphan_status,disability_status,sponsor_type,has_other_scholarship,employment_status,cgpa,academic_standing,years_remaining,state_of_origin,socioeconomic_index,income_bracket,tuition_income_ratio
APP_007826,UNI_029,ND,116530,319231,6,1,0,Parent,0,Unemployed,1.76,Good,4,Enugu,0.36,High,0.37
APP_007827,UNI_022,BSc,190047,158303,7,0,0,Parent,1,Unemployed,4.53,Good,2,Ekiti,0.74,Upper-Middle,1.2
APP_007828,UNI_026,MSc,401874,162286,4,0,0,Parent,0,Part-time,2.78,Good,4,Benue,0.83,Upper-Middle,2.48
APP_007829,UNI_016,BSc,155623,117743,0,0,0,None,1,Unemployed,4.17,Good,2,Oyo,0.63,Lower-Middle,1.32
APP_007830,UNI_003,BSc,157658,269774,2,0,0,Parent,0,Unemployed,2.01,Good,3,Kano,0.31,High,0.58
APP_007831,UNI_020,BSc,373042,253463,2,0,0,Parent,0,Unemployed,3.37,Good,3,Anambra,0.81,High,1.47
APP_007832,UNI_014,HND,406052,265317,2,0,0,None,0,Part-time,1.61,Good,2,Anambra,0.51,High,1.53
APP_007833,UNI_003,ND,423521,331533,7,1,0,Parent,1,Part-time,2.42,Good,1,Rivers,0.32,High,1.28
APP_007834,UNI_001,ND,433262,136810,7,0,1,Guardian,0,Unemployed,4.24,Good,2,Benue,0.63,Upper-Middle,3.17
APP_007835,UNI_026,BSc,399536,158681,5,0,0,None,0,Unemployed,3.0,Good,1,Nasarawa,0.26,Upper-Middle,2.52
APP_007836,UNI_021,HND,417722,291881,1,0,0,Parent,0,Part-time,3.68,Probation,4,Nasarawa,0.62,High,1.43
APP_007837,UNI_015,ND,106505,318895,1,0,0,Guardian,0,Full-time,4.16,Good,4,Ondo,0.88,High,0.33
APP_007838,UNI_001,HND,168830,323046,2,1,0,Parent,0,Full-time,3.25,Good,4,Abuja,0.62,High,0.52
APP_007839,UNI_017,ND,217245,287750,3,0,1,Parent,0,Unemployed,3.43,Good,3,Osun,0.8,High,0.75
APP_007840,UNI_002,MSc,164052,70775,7,0,0,None,0,Unemployed,4.03,Good,3,Plateau,0.81,Lower-Middle,2.32
APP_007841,UNI_029,ND,349076,195758,5,0,0,None,0,Unemployed,1.9,Probation,2,Benue,0.32,Upper-Middle,1.78
APP_007842,UNI_020,BSc,425589,141914,2,0,0,None,0,Unemployed,1.74,Good,1,Kaduna,0.67,Upper-Middle,3.0
APP_007843,UNI_006,BSc,241313,199653,0,0,0,Guardian,0,Unemployed,3.55,Good,2,Rivers,0.57,Upper-Middle,1.21
APP_007844,UNI_008,BSc,227784,130397,6,0,0,None,0,Part-time,4.72,Good,1,Borno,0.23,Upper-Middle,1.75
APP_007845,UNI_029,ND,109105,152167,6,0,0,Guardian,1,Unemployed,3.63,Good,3,Lagos,0.33,Upper-Middle,0.72
APP_007846,UNI_016,HND,187083,236819,5,0,0,None,0,Unemployed,3.83,Good,3,Rivers,0.32,Upper-Middle,0.79
APP_007847,UNI_019,ND,110382,347406,3,0,0,None,0,Part-time,3.67,Good,2,Enugu,0.63,High,0.32
APP_007848,UNI_001,BSc,430036,237277,7,0,0,None,0,Part-time,3.5,Good,2,Benue,0.31,Upper-Middle,1.81
APP_007849,UNI_003,HND,265592,42065,0,0,0,Parent,0,Unemployed,2.15,Good,4,Oyo,0.41,Low,6.31
APP_007850,UNI_028,BSc,99589,330988,7,0,1,None,0,Full-time,4.27,Good,3,Kogi,0.28,High,0.3
APP_007851,UNI_003,BSc,250673,232789,7,0,0,Guardian,0,Unemployed,3.4,Good,4,Benue,0.24,Upper-Middle,1.08
APP_007852,UNI_005,BSc,169452,287826,4,0,0,Guardian,0,Part-time,4.73,Good,4,Nasarawa,0.9,High,0.59
APP_007853,UNI_027,BSc,245438,144656,4,0,0,None,0,Unemployed,1.73,Probation,2,Rivers,0.48,Upper-Middle,1.7
APP_007854,UNI_012,BSc,303656,320873,1,0,0,Parent,0,Unemployed,2.48,Good,2,Kogi,0.55,High,0.95
APP_007855,UNI_012,BSc,218654,123508,5,0,0,Parent,0,Unemployed,1.83,Good,2,Abuja,0.23,Upper-Middle,1.77
APP_007856,UNI_020,HND,320385,145300,1,0,0,Guardian,0,Unemployed,4.34,Good,2,Enugu,0.31,Upper-Middle,2.2
APP_007857,UNI_013,BSc,251663,339542,1,0,0,None,0,Unemployed,4.2,Good,3,Rivers,0.62,High,0.74
APP_007858,UNI_020,BSc,335360,36468,7,0,0,Parent,0,Unemployed,4.05,Good,3,Rivers,0.48,Low,9.2
APP_007859,UNI_009,BSc,217006,92620,5,0,0,None,0,Unemployed,3.74,Good,1,Borno,0.63,Lower-Middle,2.34
APP_007860,UNI_007,HND,121971,63848,6,0,0,Parent,0,Unemployed,1.85,Good,2,Kaduna,0.42,Lower-Middle,1.91
APP_007861,UNI_004,BSc,346803,170235,4,0,0,None,0,Unemployed,2.84,Good,4,Kaduna,0.54,Upper-Middle,2.04
APP_007862,UNI_019,ND,346542,97564,5,0,0,Parent,1,Part-time,3.82,Good,4,Borno,0.84,Lower-Middle,3.55
APP_007863,UNI_022,ND,86242,86544,0,0,0,Guardian,0,Unemployed,2.69,Good,4,Borno,0.63,Lower-Middle,1.0
APP_007864,UNI_019,ND,302513,71516,3,0,0,Parent,0,Unemployed,3.87,Good,4,Rivers,0.7,Lower-Middle,4.23
APP_007865,UNI_006,HND,258217,35523,1,1,0,Parent,0,Unemployed,2.44,Good,2,Kano,0.85,Low,7.27
APP_007866,UNI_027,BSc,210014,141456,6,0,0,Parent,0,Unemployed,3.29,Good,4,Benue,0.7,Upper-Middle,1.48
APP_007867,UNI_013,BSc,315987,284343,4,0,0,Parent,0,Unemployed,2.67,Good,4,Kogi,0.65,High,1.11
APP_007868,UNI_011,HND,258615,266669,1,0,0,Parent,1,Part-time,4.54,Good,3,Borno,0.8,High,0.97
APP_007869,UNI_013,MSc,274886,235905,6,0,0,Parent,0,Full-time,2.96,Good,3,Benue,0.68,Upper-Middle,1.17
APP_007870,UNI_013,MSc,316088,90231,7,0,0,Guardian,0,Part-time,2.45,Probation,2,Kaduna,0.62,Lower-Middle,3.5
APP_007871,UNI_028,MSc,131175,21006,2,0,0,None,0,Unemployed,1.69,Good,1,Anambra,0.37,Low,6.24
APP_007872,UNI_025,BSc,248347,289258,3,0,0,None,0,Unemployed,1.98,Good,3,Benue,0.22,High,0.86
APP_007873,UNI_022,BSc,93937,246403,0,1,0,None,0,Unemployed,3.36,Good,4,Nasarawa,0.49,Upper-Middle,0.38
APP_007874,UNI_028,ND,230641,256928,1,1,0,Parent,0,Unemployed,3.81,Good,1,Kano,0.77,High,0.9
APP_007875,UNI_020,BSc,273019,278350,2,0,0,None,0,Unemployed,4.65,Good,4,Lagos,0.57,High,0.98
APP_007876,UNI_015,BSc,354487,279074,2,1,0,Guardian,0,Unemployed,3.47,Good,2,Rivers,0.26,High,1.27
APP_007877,UNI_021,BSc,399019,97977,6,0,1,Parent,0,Unemployed,3.75,Good,1,Anambra,0.51,Lower-Middle,4.07
APP_007878,UNI_013,MSc,126803,181261,3,0,0,Guardian,0,Unemployed,3.55,Good,3,Plateau,0.62,Upper-Middle,0.7
APP_007879,UNI_022,BSc,402081,20181,4,0,0,None,0,Part-time,4.48,Probation,2,Lagos,0.37,Low,19.92
APP_007880,UNI_011,HND,157069,163884,4,0,0,None,0,Part-time,2.5,Good,4,Kano,0.26,Upper-Middle,0.96
APP_007881,UNI_019,HND,95438,42716,1,0,0,None,1,Full-time,3.49,Good,2,Kano,0.59,Low,2.23
APP_007882,UNI_008,ND,237438,270706,1,0,0,Parent,0,Full-time,4.67,Probation,2,Kaduna,0.26,High,0.88
APP_007883,UNI_020,BSc,421648,60218,4,1,1,None,0,Part-time,1.52,Good,1,Borno,0.21,Lower-Middle,7.0
APP_007884,UNI_008,BSc,359634,46633,0,0,0,Parent,0,Unemployed,2.39,Good,1,Kaduna,0.72,Low,7.71
APP_007885,UNI_010,BSc,230245,293083,0,1,0,Parent,1,Unemployed,4.0,Good,2,Kaduna,0.52,High,0.79
APP_007886,UNI_026,BSc,221448,292216,2,0,0,Parent,1,Unemployed,3.05,Good,4,Kogi,0.23,High,0.76
APP_007887,UNI_016,MSc,297776,225454,3,0,0,Guardian,0,Unemployed,2.06,Good,3,Abuja,0.62,Upper-Middle,1.32
APP_007888,UNI_019,BSc,408398,268048,0,0,0,Parent,0,Unemployed,3.39,Good,2,Abuja,0.21,High,1.52
APP_007889,UNI_026,BSc,447524,177847,1,0,1,Parent,0,Part-time,3.2,Good,1,Plateau,0.43,Upper-Middle,2.52
APP_007890,UNI_023,ND,116763,104751,7,0,0,Parent,0,Unemployed,3.0,Probation,4,Abuja,0.32,Lower-Middle,1.11
APP_007891,UNI_011,BSc,407985,276463,6,0,0,None,0,Unemployed,2.63,Good,4,Benue,0.48,High,1.48
APP_007892,UNI_013,BSc,383491,203472,7,0,0,Parent,0,Unemployed,1.67,Good,2,Kano,0.21,Upper-Middle,1.88
APP_007893,UNI_028,HND,121684,313763,0,0,0,Parent,0,Part-time,3.49,Good,3,Borno,0.88,High,0.39
APP_007894,UNI_009,HND,110711,149729,3,0,1,Parent,0,Unemployed,3.21,Good,1,Kaduna,0.3,Upper-Middle,0.74
APP_007895,UNI_020,MSc,356321,127696,1,0,0,None,0,Unemployed,3.43,Good,1,Lagos,0.87,Upper-Middle,2.79
APP_007896,UNI_024,ND,257042,180624,3,0,0,None,0,Unemployed,1.51,Good,2,Enugu,0.55,Upper-Middle,1.42
APP_007897,UNI_019,BSc,235642,82017,4,1,0,Parent,0,Unemployed,1.77,Probation,2,Abuja,0.25,Lower-Middle,2.87
APP_007898,UNI_016,HND,258681,221020,3,0,0,Parent,0,Unemployed,2.05,Good,4,Ondo,0.82,Upper-Middle,1.17
APP_007899,UNI_007,BSc,111391,66075,3,0,0,Guardian,0,Full-time,2.98,Probation,4,Kano,0.49,Lower-Middle,1.69
APP_007900,UNI_019,BSc,95788,155722,3,0,0,None,0,Unemployed,4.17,Good,4,Oyo,0.3,Upper-Middle,0.62
APP_007901,UNI_012,BSc,131055,227452,1,0,0,Parent,0,Unemployed,2.31,Good,1,Kaduna,0.39,Upper-Middle,0.58
APP_007902,UNI_015,BSc,194187,57343,3,0,0,Parent,1,Unemployed,4.17,Good,3,Enugu,0.41,Low,3.39
APP_007903,UNI_023,MSc,210101,276980,3,0,0,None,0,Part-time,2.28,Good,4,Ondo,0.63,High,0.76
APP_007904,UNI_014,BSc,428606,247101,6,0,0,Parent,0,Unemployed,3.97,Good,2,Ondo,0.88,Upper-Middle,1.73
APP_007905,UNI_011,BSc,273277,277086,7,0,0,None,0,Unemployed,4.38,Good,4,Kano,0.33,High,0.99
APP_007906,UNI_026,BSc,93376,174903,7,0,0,Parent,0,Unemployed,4.19,Good,2,Oyo,0.35,Upper-Middle,0.53
APP_007907,UNI_010,HND,232947,187949,6,0,0,Parent,0,Full-time,3.94,Good,4,Abuja,0.88,Upper-Middle,1.24
APP_007908,UNI_027,BSc,389750,65197,5,0,0,Parent,0,Unemployed,1.63,Good,1,Oyo,0.35,Lower-Middle,5.98
APP_007909,UNI_011,BSc,420537,212107,5,0,0,None,1,Unemployed,2.59,Good,3,Osun,0.36,Upper-Middle,1.98
APP_007910,UNI_006,ND,334047,208193,6,0,0,Guardian,1,Part-time,2.15,Good,1,Plateau,0.89,Upper-Middle,1.6
APP_007911,UNI_002,HND,405140,266349,2,0,0,Guardian,0,Part-time,3.07,Good,3,Plateau,0.66,High,1.52
APP_007912,UNI_011,ND,343427,283926,7,0,0,Guardian,0,Part-time,2.67,Good,1,Anambra,0.42,High,1.21
APP_007913,UNI_019,BSc,160456,24412,1,0,0,Parent,0,Unemployed,3.54,Good,1,Benue,0.37,Low,6.57
APP_007914,UNI_006,BSc,145783,341831,5,0,0,Parent,0,Unemployed,3.37,Good,4,Kogi,0.53,High,0.43
APP_007915,UNI_014,ND,438526,133043,3,0,0,None,0,Unemployed,2.92,Good,4,Nasarawa,0.42,Upper-Middle,3.3
APP_007916,UNI_020,BSc,414322,329999,0,0,0,None,0,Unemployed,4.03,Good,4,Kaduna,0.21,High,1.26
APP_007917,UNI_006,MSc,359509,116169,3,0,1,None,0,Full-time,1.55,Good,3,Rivers,0.25,Lower-Middle,3.09
APP_007918,UNI_017,HND,229021,231206,0,0,0,Parent,0,Unemployed,4.36,Good,1,Benue,0.58,Upper-Middle,0.99
APP_007919,UNI_010,BSc,244575,340334,7,0,0,None,0,Unemployed,1.51,Good,2,Abuja,0.38,High,0.72
APP_007920,UNI_028,MSc,418531,161688,6,0,0,Parent,0,Unemployed,2.99,Good,2,Kogi,0.86,Upper-Middle,2.59
APP_007921,UNI_001,MSc,159942,57448,7,0,0,Parent,0,Full-time,4.41,Good,2,Nasarawa,0.69,Low,2.78
APP_007922,UNI_003,HND,226000,143678,6,0,0,Guardian,0,Unemployed,2.88,Good,2,Kano,0.88,Upper-Middle,1.57
APP_007923,UNI_008,ND,227904,294245,4,0,0,Guardian,0,Unemployed,3.99,Probation,4,Abuja,0.76,High,0.77
APP_007924,UNI_008,ND,412395,95822,4,0,0,Parent,0,Unemployed,2.83,Probation,3,Kogi,0.42,Lower-Middle,4.3
APP_007925,UNI_027,BSc,244453,203353,6,0,0,Parent,0,Unemployed,4.31,Good,4,Borno,0.72,Upper-Middle,1.2
APP_007926,UNI_020,BSc,335385,70465,6,0,0,None,1,Unemployed,4.8,Good,1,Rivers,0.53,Lower-Middle,4.76
APP_007927,UNI_022,BSc,134780,293214,1,1,0,None,1,Part-time,4.46,Good,3,Borno,0.56,High,0.46
APP_007928,UNI_015,HND,146412,143927,1,0,0,Parent,0,Unemployed,1.68,Good,2,Osun,0.57,Upper-Middle,1.02
APP_007929,UNI_024,HND,320143,78431,7,0,0,Parent,0,Part-time,1.99,Good,4,Plateau,0.68,Lower-Middle,4.08
APP_007930,UNI_007,BSc,220397,328883,6,0,0,Parent,1,Part-time,3.29,Probation,4,Ondo,0.45,High,0.67
APP_007931,UNI_011,BSc,178975,328851,4,0,0,Parent,0,Unemployed,4.67,Good,1,Ondo,0.75,High,0.54
APP_007932,UNI_007,BSc,209788,41742,1,0,0,Guardian,0,Part-time,2.84,Good,4,Borno,0.32,Low,5.03
APP_007933,UNI_029,BSc,341208,315194,6,0,0,Parent,1,Part-time,2.41,Good,1,Anambra,0.45,High,1.08
APP_007934,UNI_004,HND,333199,322521,0,0,0,None,0,Unemployed,4.68,Good,3,Rivers,0.67,High,1.03
APP_007935,UNI_025,HND,402806,215883,0,0,0,Parent,0,Unemployed,3.84,Good,3,Ondo,0.79,Upper-Middle,1.87
APP_007936,UNI_012,HND,440808,261216,2,0,1,Guardian,0,Unemployed,4.04,Good,3,Borno,0.8,High,1.69
APP_007937,UNI_026,HND,160249,284877,7,0,0,Parent,0,Unemployed,1.87,Good,2,Kaduna,0.44,High,0.56
APP_007938,UNI_006,ND,136525,220675,1,0,0,Parent,0,Unemployed,2.37,Good,1,Oyo,0.49,Upper-Middle,0.62
APP_007939,UNI_014,HND,327543,104277,1,0,0,None,0,Full-time,3.16,Good,3,Lagos,0.38,Lower-Middle,3.14
APP_007940,UNI_012,ND,193094,163082,2,0,0,Parent,0,Unemployed,3.93,Good,3,Kogi,0.63,Upper-Middle,1.18
APP_007941,UNI_011,HND,398347,187078,3,0,0,Parent,0,Part-time,2.65,Good,3,Osun,0.46,Upper-Middle,2.13
APP_007942,UNI_019,BSc,293058,226572,0,0,0,None,0,Unemployed,2.17,Good,4,Rivers,0.85,Upper-Middle,1.29
APP_007943,UNI_021,HND,167597,278054,3,0,0,Parent,0,Full-time,2.94,Good,2,Kogi,0.45,High,0.6
APP_007944,UNI_005,BSc,344234,306517,5,0,0,Guardian,0,Unemployed,2.9,Good,2,Oyo,0.67,High,1.12
APP_007945,UNI_014,BSc,364598,158282,2,0,0,Parent,0,Unemployed,4.38,Good,1,Rivers,0.67,Upper-Middle,2.3
APP_007946,UNI_021,BSc,135084,348467,5,0,0,Guardian,0,Unemployed,4.58,Good,4,Osun,0.55,High,0.39
APP_007947,UNI_024,MSc,334185,277176,6,0,0,None,0,Unemployed,2.06,Probation,4,Kaduna,0.21,High,1.21
APP_007948,UNI_016,ND,269638,35060,7,0,0,Parent,0,Part-time,2.42,Good,2,Abuja,0.41,Low,7.69
APP_007949,UNI_025,BSc,177103,65256,5,0,0,None,0,Unemployed,4.09,Good,2,Abuja,0.69,Lower-Middle,2.71
APP_007950,UNI_013,MSc,244895,264378,7,0,0,Parent,0,Part-time,2.31,Good,3,Kogi,0.49,High,0.93
APP_007951,UNI_025,BSc,446704,216315,1,0,0,Guardian,0,Unemployed,2.37,Good,1,Oyo,0.25,Upper-Middle,2.07
APP_007952,UNI_029,HND,92746,335617,3,0,0,None,0,Unemployed,3.73,Good,4,Nasarawa,0.83,High,0.28
APP_007953,UNI_022,HND,345491,179553,1,1,0,Parent,0,Part-time,3.19,Probation,1,Borno,0.61,Upper-Middle,1.92
APP_007954,UNI_022,HND,191972,106648,6,0,0,None,0,Part-time,3.82,Good,3,Ekiti,0.26,Lower-Middle,1.8
APP_007955,UNI_025,BSc,346245,285554,7,0,0,Parent,0,Full-time,1.74,Good,1,Rivers,0.23,High,1.21
APP_007956,UNI_020,BSc,447955,111316,7,0,1,Parent,0,Part-time,3.16,Good,3,Plateau,0.27,Lower-Middle,4.02
APP_007957,UNI_022,HND,128095,130100,2,0,0,Parent,0,Unemployed,3.72,Good,4,Kano,0.9,Upper-Middle,0.98
APP_007958,UNI_004,BSc,181483,114123,4,0,0,None,1,Unemployed,3.07,Good,1,Lagos,0.4,Lower-Middle,1.59
APP_007959,UNI_011,BSc,321411,335164,1,0,0,None,0,Unemployed,1.92,Good,4,Kaduna,0.69,High,0.96
APP_007960,UNI_017,BSc,200902,57344,5,0,0,None,0,Unemployed,1.94,Good,3,Lagos,0.32,Low,3.5
APP_007961,UNI_007,BSc,306218,171981,6,0,0,None,0,Unemployed,3.44,Good,3,Benue,0.38,Upper-Middle,1.78
APP_007962,UNI_014,BSc,359891,158970,5,0,0,Parent,0,Unemployed,1.98,Probation,1,Kaduna,0.2,Upper-Middle,2.26
APP_007963,UNI_026,ND,226081,201574,3,0,0,None,0,Unemployed,2.5,Good,4,Ekiti,0.8,Upper-Middle,1.12
APP_007964,UNI_011,BSc,431331,192976,3,0,0,Parent,0,Part-time,2.96,Good,2,Borno,0.89,Upper-Middle,2.24
APP_007965,UNI_028,HND,288115,151020,2,0,0,Parent,0,Unemployed,3.46,Good,3,Nasarawa,0.46,Upper-Middle,1.91
APP_007966,UNI_022,BSc,232287,177471,3,0,0,Parent,0,Unemployed,2.38,Probation,4,Kano,0.35,Upper-Middle,1.31
APP_007967,UNI_009,MSc,303957,268385,0,0,0,Guardian,0,Part-time,2.84,Probation,4,Benue,0.31,High,1.13
APP_007968,UNI_023,BSc,110375,310618,1,0,0,Parent,0,Part-time,2.71,Good,4,Lagos,0.38,High,0.36
APP_007969,UNI_013,BSc,328024,73459,6,0,0,None,0,Unemployed,1.82,Good,2,Kogi,0.47,Lower-Middle,4.47
APP_007970,UNI_023,HND,246321,132298,6,0,0,None,0,Unemployed,4.15,Probation,3,Ekiti,0.71,Upper-Middle,1.86
APP_007971,UNI_018,HND,286690,301453,5,0,0,Guardian,0,Unemployed,3.95,Good,2,Plateau,0.7,High,0.95
APP_007972,UNI_028,BSc,120664,193027,0,0,0,Parent,0,Part-time,4.09,Good,2,Anambra,0.56,Upper-Middle,0.63
APP_007973,UNI_011,ND,118779,183082,2,0,0,Parent,0,Unemployed,1.99,Good,1,Abuja,0.48,Upper-Middle,0.65
APP_007974,UNI_015,BSc,401456,304534,5,0,0,Parent,0,Unemployed,3.21,Good,4,Borno,0.56,High,1.32
APP_007975,UNI_025,ND,259170,262329,0,0,0,None,1,Part-time,2.59,Good,3,Borno,0.59,High,0.99
APP_007976,UNI_026,HND,91414,290685,6,0,0,Parent,0,Unemployed,2.65,Good,1,Osun,0.63,High,0.31
APP_007977,UNI_025,HND,247990,168993,0,0,0,Parent,0,Part-time,1.72,Good,3,Kaduna,0.66,Upper-Middle,1.47
APP_007978,UNI_022,MSc,335423,63937,6,0,0,Parent,0,Part-time,4.62,Good,4,Kano,0.65,Lower-Middle,5.25
APP_007979,UNI_029,BSc,203938,202952,5,0,0,Guardian,1,Unemployed,4.6,Good,3,Borno,0.35,Upper-Middle,1.0
APP_007980,UNI_019,HND,283612,322293,1,0,0,Parent,0,Unemployed,2.85,Good,2,Abuja,0.54,High,0.88
APP_007981,UNI_001,ND,351342,99030,1,0,0,Parent,0,Unemployed,4.32,Good,4,Kaduna,0.44,Lower-Middle,3.55
APP_007982,UNI_004,BSc,173302,321940,4,0,0,None,0,Unemployed,2.59,Good,3,Borno,0.62,High,0.54
APP_007983,UNI_014,HND,179524,194268,7,0,0,None,0,Unemployed,3.35,Good,1,Borno,0.55,Upper-Middle,0.92
APP_007984,UNI_014,BSc,248501,150174,0,0,0,None,0,Full-time,3.96,Good,2,Osun,0.34,Upper-Middle,1.65
APP_007985,UNI_003,BSc,445314,213831,1,0,0,None,0,Unemployed,3.23,Good,2,Oyo,0.68,Upper-Middle,2.08
APP_007986,UNI_030,BSc,278405,227894,6,0,0,Parent,0,Unemployed,2.04,Good,4,Abuja,0.21,Upper-Middle,1.22
APP_007987,UNI_028,BSc,289773,157113,7,0,1,None,1,Unemployed,2.75,Probation,4,Ekiti,0.42,Upper-Middle,1.84
APP_007988,UNI_017,BSc,295863,105521,0,0,0,Parent,0,Unemployed,4.01,Good,2,Osun,0.75,Lower-Middle,2.8
APP_007989,UNI_003,MSc,316381,147521,0,1,0,Parent,0,Unemployed,4.08,Good,4,Enugu,0.74,Upper-Middle,2.14
APP_007990,UNI_016,MSc,338469,82933,2,0,0,None,0,Unemployed,2.62,Good,3,Benue,0.86,Lower-Middle,4.08
APP_007991,UNI_014,BSc,200759,53691,2,0,0,Parent,0,Unemployed,3.28,Good,4,Ekiti,0.61,Low,3.74
APP_007992,UNI_030,HND,150148,281567,5,0,0,Parent,1,Unemployed,2.18,Good,2,Anambra,0.54,High,0.53
APP_007993,UNI_020,BSc,188169,113374,0,0,1,Parent,0,Unemployed,2.33,Good,3,Benue,0.67,Lower-Middle,1.66
APP_007994,UNI_029,HND,111528,23303,2,0,0,Parent,1,Unemployed,1.98,Good,4,Anambra,0.79,Low,4.79
APP_007995,UNI_013,BSc,205728,328797,6,0,0,None,1,Unemployed,2.95,Good,3,Oyo,0.62,High,0.63
APP_007996,UNI_015,BSc,166234,258615,7,0,0,Guardian,0,Unemployed,3.88,Good,1,Plateau,0.72,High,0.64
APP_007997,UNI_014,ND,264887,292034,5,0,0,None,1,Unemployed,4.4,Good,4,Ekiti,0.42,High,0.91
APP_007998,UNI_024,HND,401265,177878,1,0,0,Parent,0,Unemployed,3.3,Probation,3,Plateau,0.43,Upper-Middle,2.26
APP_007999,UNI_025,BSc,250891,93136,0,0,0,Guardian,0,Unemployed,3.65,Good,2,Rivers,0.25,Lower-Middle,2.69
APP_008000,UNI_019,BSc,321921,47230,2,0,0,None,0,Unemployed,2.38,Good,4,Ondo,0.39,Low,6.82
APP_008001,UNI_006,BSc,364160,257498,1,0,0,None,0,Unemployed,2.17,Good,1,Kaduna,0.54,High,1.41
APP_008002,UNI_010,BSc,200184,298610,0,0,0,Parent,0,Unemployed,2.81,Good,1,Kano,0.66,High,0.67
APP_008003,UNI_027,HND,176544,167548,5,0,0,Parent,0,Unemployed,3.34,Good,3,Ekiti,0.58,Upper-Middle,1.05
APP_008004,UNI_015,BSc,308821,309876,0,0,0,None,0,Part-time,1.61,Good,3,Lagos,0.7,High,1.0
APP_008005,UNI_021,BSc,228427,280668,2,0,0,Parent,0,Part-time,1.8,Good,3,Enugu,0.52,High,0.81
APP_008006,UNI_022,BSc,259348,158447,1,0,0,None,0,Unemployed,3.58,Good,3,Benue,0.56,Upper-Middle,1.64
APP_008007,UNI_020,ND,400595,27837,0,0,0,Guardian,1,Part-time,2.16,Good,3,Kaduna,0.53,Low,14.39
APP_008008,UNI_026,BSc,101529,305252,0,0,0,None,0,Part-time,3.0,Probation,1,Plateau,0.62,High,0.33
APP_008009,UNI_006,HND,247086,299995,6,0,1,Parent,0,Part-time,4.59,Good,3,Kaduna,0.44,High,0.82
APP_008010,UNI_023,HND,200542,308744,5,0,0,Parent,0,Unemployed,4.35,Good,4,Plateau,0.63,High,0.65
APP_008011,UNI_025,MSc,362240,278821,4,0,0,None,1,Part-time,1.71,Good,3,Oyo,0.48,High,1.3
APP_008012,UNI_010,HND,175653,297332,0,0,0,Parent,0,Unemployed,1.69,Probation,1,Oyo,0.62,High,0.59
APP_008013,UNI_007,HND,83417,64777,4,0,0,Parent,0,Unemployed,1.98,Good,2,Oyo,0.44,Lower-Middle,1.29
APP_008014,UNI_022,BSc,151981,225591,4,0,0,Parent,0,Part-time,1.88,Good,4,Kano,0.31,Upper-Middle,0.67
APP_008015,UNI_017,BSc,150953,279918,1,0,0,Parent,0,Full-time,2.34,Good,2,Rivers,0.34,High,0.54
APP_008016,UNI_018,BSc,95494,282374,3,0,0,Parent,0,Unemployed,2.73,Good,4,Nasarawa,0.3,High,0.34
APP_008017,UNI_017,BSc,135669,177422,5,0,0,None,0,Unemployed,1.77,Good,2,Plateau,0.31,Upper-Middle,0.76
APP_008018,UNI_009,BSc,400407,227890,4,0,0,Guardian,0,Unemployed,3.02,Good,3,Anambra,0.63,Upper-Middle,1.76
APP_008019,UNI_010,HND,382418,272593,1,0,0,Guardian,1,Unemployed,3.25,Good,1,Ondo,0.81,High,1.4
APP_008020,UNI_010,BSc,240236,171426,5,0,0,Parent,0,Unemployed,3.68,Good,2,Ondo,0.82,Upper-Middle,1.4
APP_008021,UNI_025,BSc,118441,245410,6,0,0,Parent,0,Unemployed,2.84,Good,4,Kogi,0.71,Upper-Middle,0.48
APP_008022,UNI_007,BSc,143327,270598,2,0,1,Parent,0,Part-time,2.48,Probation,2,Anambra,0.58,High,0.53
APP_008023,UNI_016,ND,442605,200607,4,0,1,None,1,Unemployed,3.62,Good,2,Kaduna,0.52,Upper-Middle,2.21
APP_008024,UNI_029,HND,326341,31355,3,0,0,None,0,Unemployed,4.51,Good,3,Kogi,0.29,Low,10.41
APP_008025,UNI_018,BSc,179099,259977,2,1,0,Parent,0,Unemployed,2.81,Good,2,Ekiti,0.34,High,0.69
APP_008026,UNI_006,BSc,156925,168216,5,0,0,Parent,0,Unemployed,2.47,Good,2,Plateau,0.86,Upper-Middle,0.93
APP_008027,UNI_027,BSc,393179,90779,4,0,0,Guardian,1,Part-time,3.87,Good,4,Kaduna,0.42,Lower-Middle,4.33
APP_008028,UNI_020,BSc,355634,70094,7,0,0,None,0,Part-time,4.4,Good,4,Abuja,0.61,Lower-Middle,5.07
APP_008029,UNI_001,HND,86044,137383,6,0,0,Parent,0,Full-time,4.67,Good,4,Oyo,0.63,Upper-Middle,0.63
APP_008030,UNI_001,BSc,369653,292738,4,0,0,None,0,Unemployed,2.23,Good,4,Anambra,0.35,High,1.26
APP_008031,UNI_012,BSc,107844,235139,3,0,0,Parent,0,Unemployed,2.5,Probation,3,Plateau,0.73,Upper-Middle,0.46
APP_008032,UNI_021,MSc,404356,141562,0,0,1,None,0,Unemployed,4.49,Good,4,Kogi,0.27,Upper-Middle,2.86
APP_008033,UNI_028,HND,212278,242823,3,0,0,Parent,0,Full-time,2.39,Good,1,Benue,0.39,Upper-Middle,0.87
APP_008034,UNI_002,BSc,420776,253772,6,1,0,Parent,0,Unemployed,2.64,Good,3,Kaduna,0.59,High,1.66
